id	length
QRSL1P3	1316
QSER1	10908
QSOX1	9276
QSOX2	4501
QTRT1	3430
QTRT1P1	1078
QTRT2	8054
R3HCC1	2630
R3HCC1L	3571
R3HDM1	7898
R3HDM2	5941
R3HDM2-DT	548
R3HDM2P1	1960
R3HDM2P2	2116
R3HDM4	2957
R3HDML	1323
R3HDML-AS1	906
RAB10	3654
RAB11A	5680
RAB11AP1	646
RAB11AP2	639
RAB11B	2309
RAB11B-AS1	1157
RAB11FIP1	9632
RAB11FIP1P1	1762
RAB11FIP2	6507
RAB11FIP3	6287
RAB11FIP4	15326
RAB11FIP5	7058
RAB12	2477
RAB13	2751
RAB14	4308
RAB15	4937
RAB17	4761
RAB17-DT	1656
RAB18	14362
RAB19	2706
RAB1A	3313
RAB1AP1	618
RAB1AP2	572
RAB1B	1950
RAB1C	606
RAB20	1507
RAB21	16048
RAB22A	9266
RAB23	4919
RAB24	2065
RAB25	1689
RAB26	2488
RAB27A	11345
RAB27B	7154
RAB28	2221
RAB28P1	641
RAB28P2	641
RAB28P3	597
RAB28P4	665
RAB28P5	651
RAB29	3904
RAB2A	5592
RAB2B	3597
RAB30	11832
RAB30-DT	7523
RAB31	5476
RAB32	1065
RAB33A	945
RAB33B	4714
RAB33B-AS1	7954
RAB34	3303
RAB35	4018
RAB36	5380
RAB37	5072
RAB38	1432
RAB39A	1885
RAB39B	3413
RAB3A	1786
RAB3B	12780
RAB3C	9621
RAB3D	4384
RAB3GAP1	20734
RAB3GAP2	21916
RAB3IL1	3191
RAB3IP	12433
RAB40A	4018
RAB40AL	1029
RAB40B	6164
RAB40C	4182
RAB41	1344
RAB42	2301
RAB42P1	316
RAB43	4991
RAB43P1	589
RAB44	4259
RAB4A	3310
RAB4A-AS1	8197
RAB4B	3935
RAB4B-EGLN2	3088
RAB5A	3767
RAB5B	6525
RAB5C	2759
RAB5C-AS1	425
RAB5CP1	580
RAB5CP2	637
RAB5IF	1472
RAB6A	4896
RAB6B	6055
RAB6C	3073
RAB6C-AS1	3949
RAB6D	3677
RAB7A	7194
RAB7B	3686
RAB8A	4931
RAB8B	5103
RAB9A	2113
RAB9AP1	573
RAB9AP2	597
RAB9AP3	573
RAB9AP4	609
RAB9AP5	597
RAB9B	3772
RAB9BP1	626
RABAC1	1930
RABEP1	7059
RABEP2	4498
RABEPK	3429
RABEPKP1	1026
RABGAP1	7656
RABGAP1L	16071
RABGAP1L-AS1	975
RABGAP1L-DT	7845
RABGAP1L-IT1	737
RABGEF1	5501
RABGEF1P1	11169
RABGEF1P2	981
RABGEF1P3	690
RABGGTA	3417
RABGGTB	5920
RABIF	3119
RABL2A	6008
RABL2B	6297
RABL3	6427
RABL6	10178
RAC1	8095
RAC1P1	580
RAC1P2	579
RAC1P3	580
RAC1P4	579
RAC1P5	576
RAC1P6	575
RAC1P7	377
RAC1P8	527
RAC1P9	392
RAC2	2616
RAC3	1473
RACGAP1	4487
RACGAP1P1	1879
RACK1	5740
RACK1P1	948
RACK1P2	620
RACK1P3	933
RAD1	5627
RAD17	4159
RAD17P1	2042
RAD17P2	1977
RAD18	6984
RAD1P1	813
RAD1P2	663
RAD21	14382
RAD21-AS1	2010
RAD21L1	4117
RAD21P1	1873
RAD23A	2547
RAD23B	4613
RAD23BP1	1227
RAD23BP2	1207
RAD23BP3	1152
RAD50	10565
RAD51	3084
RAD51-AS1	2820
RAD51AP1	2557
RAD51AP1P1	1001
RAD51AP2	3730
RAD51B	7477
RAD51C	16404
RAD51D	11282
RAD52	4503
RAD52P1	1148
RAD54B	5319
RAD54L	4078
RAD54L2	12121
RAD54L2P1	996
RAD9A	4169
RAD9B	4648
RADIL	6513
RADX	4850
RAE1	5642
RAET1E	7171
RAET1E-AS1	1210
RAET1G	1486
RAET1K	1905
RAET1L	1346
RAET1M	596
RAF1	19732
RAF1P1	1696
RAG1	8069
RAG2	3502
RAI1	9708
RAI1-AS1	724
RAI14	7581
RAI14-DT	432
RAI2	2622
RALA	3579
RALB	2865
RALBP1	8041
RALBP1P1	1953
RALBP1P2	760
RALGAPA1	14255
RALGAPA1P1	6232
RALGAPA2	11649
RALGAPB	12631
RALGDS	7648
RALGPS1	10507
RALGPS2	9161
RALGPS2-AS1	1980
RALY	7513
RALY-AS1	10159
RALYL	4538
RAMAC	1565
RAMACL	3670
RAMP1	1147
RAMP2	1115
RAMP2-AS1	4168
RAMP3	1427
RAN	4667
RANBP1	4620
RANBP10	6341
RANBP17	10965
RANBP1P1	606
RANBP2	26842
RANBP20P	2104
RANBP3	7445
RANBP3-DT	1476
RANBP3L	4884
RANBP6	4601
RANBP9	3618
RANGAP1	6116
RANGRF	1420
RANP1	651
RANP2	229
RANP3	276
RANP4	655
RANP5	655
RANP6	644
RANP7	644
RANP8	713
RANP9	271
RAP1A	5532
RAP1AP	451
RAP1B	16926
RAP1BL	555
RAP1BP1	553
RAP1BP2	544
RAP1BP3	549
RAP1GAP	5743
RAP1GAP2	8090
RAP1GDS1	5421
RAP2A	5623
RAP2B	8402
RAP2C	4118
RAP2C-AS1	5859
RAP2CP1	733
RAPGEF1	7004
RAPGEF2	13275
RAPGEF3	12106
RAPGEF4	7125
RAPGEF4-AS1	5217
RAPGEF5	10257
RAPGEF6	11231
RAPGEFL1	5736
RAPH1	11622
RAPSN	1876
RARA	4743
RARA-AS1	1790
RARB	9445
RARG	5127
RARRES1	2029
RARRES2	1909
RARRES2P1	481
RARRES2P10	460
RARRES2P11	484
RARRES2P2	485
RARRES2P3	473
RARRES2P4	484
RARRES2P5	466
RARRES2P6	442
RARRES2P7	469
RARRES2P8	367
RARRES2P9	469
RARS1	3417
RARS1P1	1418
RARS2	17631
RASA1	5237
RASA2	6003
RASA2-IT1	612
RASA3	4775
RASA3-IT1	380
RASA4	7744
RASA4B	7305
RASA4CP	4056
RASA4DP	1199
RASAL1	4820
RASAL2	20172
RASAL2-AS1	3187
RASAL3	4654
RASD1	1748
RASD2	3447
RASEF	6644
RASGEF1A	6219
RASGEF1B	10183
RASGEF1C	3015
RASGRF1	9977
RASGRF2	11032
RASGRF2-AS1	3816
RASGRP1	13250
RASGRP2	6084
RASGRP3	10749
RASGRP4	4183
RASIP1	4040
RASL10A	2181
RASL10B	3512
RASL11A	2623
RASL11B	2445
RASL12	2681
RASSF1	3683
RASSF1-AS1	790
RASSF10	2804
RASSF10-DT	670
RASSF2	5722
RASSF3	4241
RASSF3-DT	254
RASSF4	9481
RASSF5	6975
RASSF6	6630
RASSF7	2514
RASSF8	8077
RASSF8-AS1	11316
RASSF9	5515
RAVER1	4979
RAVER2	6090
RAX	3786
RAX2	2421
RB1	6434
RB1-DT	1894
RB1CC1	7613
RBAK	6959
RBAK-RBAKDN	1049
RBAKDN	514
RBBP4	9470
RBBP4P1	1276
RBBP4P2	1264
RBBP4P3	1283
RBBP4P4	1289
RBBP4P5	1266
RBBP4P6	202
RBBP5	4404
RBBP6	10475
RBBP7	7340
RBBP8	5078
RBBP8NL	2799
RBBP8P1	1844
RBBP9	3843
RBCK1	10757
RBFA	7945
RBFADN	6623
RBFOX1	15742
RBFOX2	12348
RBFOX3	10099
RBIS	2542
RBISP1	303
RBISP2	271
RBKS	3153
RBL1	5956
RBL2	8110
RBM10	3537
RBM11	2360
RBM11P1	799
RBM12	6702
RBM12B	8819
RBM12B-AS1	653
RBM12B-DT	530
RBM14	6480
RBM14-RBM4	2577
RBM15	4670
RBM15-AS1	2738
RBM15B	6624
RBM17	6372
RBM17P1	1190
RBM17P2	1405
RBM17P3	1192
RBM17P4	1192
RBM18	5196
RBM19	5866
RBM20	8222
RBM22	3587
RBM22P1	1214
RBM22P12	1255
RBM22P13	1244
RBM22P2	1814
RBM22P3	954
RBM22P4	1240
RBM22P5	1277
RBM22P6	867
RBM22P7	280
RBM23	14022
RBM24	3425
RBM25	11764
RBM25-AS1	1000
RBM26	10122
RBM26-AS1	6752
RBM27	6664
RBM28	15866
RBM3	5827
RBM33	13132
RBM33-DT	2031
RBM34	2939
RBM38	2697
RBM38-AS1	2454
RBM39	11974
RBM39P1	1590
RBM4	6538
RBM41	9177
RBM42	2206
RBM43	4701
RBM43P1	1081
RBM44	6049
RBM45	4784
RBM46	4027
RBM47	8544
RBM48	6829
RBM48P1	1102
RBM4B	4291
RBM5	10357
RBM5-AS1	1386
RBM6	7299
RBM7	7885
RBM7P1	708
RBM8A	5321
RBM8B	525
RBMS1	11763
RBMS1P1	1156
RBMS2	8914
RBMS2P1	1226
RBMS3	18437
RBMS3-AS1	554
RBMS3-AS2	2303
RBMS3-AS3	5919
RBMX	5882
RBMX2	2782
RBMX2P1	836
RBMX2P2	946
RBMX2P3	957
RBMX2P4	376
RBMX2P5	969
RBMXL1	5087
RBMXL2	2151
RBMXL3	3459
RBMXP1	1191
RBMXP2	1168
RBMXP3	1156
RBMXP4	1134
RBMXP5	908
RBMY1A1	2252
RBMY1A3P	1404
RBMY1B	2266
RBMY1D	1921
RBMY1E	1896
RBMY1F	1921
RBMY1HP	1389
RBMY1J	1946
RBMY1KP	476
RBMY2AP	1157
RBMY2BP	1156
RBMY2CP	1157
RBMY2DP	1157
RBMY2EP	1087
RBMY2FP	2914
RBMY2GP	1034
RBMY2HP	720
RBMY2JP	1059
RBMY2KP	992
RBMY2NP	1028
RBMY2OP	810
RBMY2QP	1623
RBMY2TP	947
RBMY2UP	324
RBMY2WP	894
RBMY2XP	895
RBMY2YP	912
RBMY3AP	1145
RBP1	3905
RBP2	845
RBP3	4290
RBP4	1458
RBP5	3027
RBP7	862
RBPJ	15311
RBPJL	2774
RBPJP2	1444
RBPJP5	1447
RBPJP6	1431
RBPJP7	1447
RBPMS	8894
RBPMS-AS1	1522
RBPMS2	2104
RBPMS2P1	623
RBPMSLP	502
RBSN	7921
RBX1	3092
RBX1P1	326
RBX1P2	312
RC3H1	11698
RC3H1-DT	659
RC3H1-IT1	448
RC3H2	11563
RCAN1	6964
RCAN2	3795
RCAN2-DT	5432
RCAN3	7138
RCAN3AS	762
RCBTB1	4509
RCBTB2	3541
RCBTB2P1	1462
RCC1	3888
RCC1L	4196
RCC2	4079
RCC2-AS1	311
RCC2P1	1476
RCC2P2	918
RCC2P3	1537
RCC2P4	1042
RCC2P5	1487
RCC2P6	1557
RCC2P7	1264
RCC2P8	1035
RCCD1	4958
RCCD1-AS1	1858
RCE1	3001
RCHY1	6337
RCL1	4140
RCN1	4472
RCN1P1	996
RCN1P2	915
RCN2	9901
RCN3	1703
RCOR1	6199
RCOR2	3049
RCOR3	9092
RCSD1	8165
RCVRN	2571
RD3	3511
RD3L	1454
RDH10	5331
RDH10-AS1	3801
RDH11	5498
RDH12	2355
RDH13	8602
RDH14	1586
RDH16	3464
RDH5	2983
RDH8	2001
RDM1	1975
RDM1P1	470
RDM1P2	470
RDM1P3	579
RDM1P4	136
RDM1P5	4171
RDX	8518
RDXP1	1738
RDXP2	111
RDXP3	1545
REC114	920
REC8	3843
RECK	5569
RECQL	3779
RECQL4	4517
RECQL5	8766
REELD1	3649
REEP1	6937
REEP2	3244
REEP3	5215
REEP4	2266
REEP5	3974
REEP6	2030
REG1A	1715
REG1B	2391
REG1CP	2586
REG3A	1580
REG3G	1845
REG4	3414
REL	17129
REL-DT	4424
RELA	5457
RELA-DT	4026
RELB	2997
RELCH	10722
RELL1	4214
RELL2	2583
RELN	35421
RELT	6187
REM1	1660
REM2	2240
REN	1749
RENBP	2047
RENO1	6784
REP15	1150
REPIN1	4649
REPIN1-AS1	577
REPS1	9602
REPS2	11336
RER1	5689
RERE	14112
RERE-AS1	1178
REREP1Y	198
REREP2Y	200
RERG	4157
RERG-AS1	337
RERG-IT1	301
RERGL	1549
RESF1	6646
RESP18	1142
REST	9408
RET	8973
RETN	516
RETNLB	1131
RETREG1	15449
RETREG1-AS1	4478
RETREG2	5675
RETREG3	5145
RETSAT	4049
REV1	7769
REV3L	12425
REV3L-IT1	382
REX1BD	3371
REXO1	5579
REXO1L10P	1290
REXO1L11P	1927
REXO1L12P	912
REXO1L1P	7056
REXO1L2P	2069
REXO1L3P	1288
REXO1L4P	1937
REXO1L5P	2098
REXO1L6P	1603
REXO1L8P	1897
REXO1L9P	2108
REXO2	3650
REXO4	2654
REXO5	4111
RFC1	6713
RFC2	2211
RFC3	2858
RFC3P1	682
RFC4	2997
RFC5	3249
RFC5P1	874
RFESD	5062
RFESDP1	461
RFFL	8367
RFK	3868
RFKP1	428
RFKP2	477
RFLNA	3306
RFLNB	3621
RFNG	3865
RFPL1	1496
RFPL1S	7516
RFPL2	3007
RFPL3	1501
RFPL3S	6902
RFPL4A	1198
RFPL4AL1	1172
RFPL4AP1	850
RFPL4AP3	345
RFPL4AP5	504
RFPL4AP6	846
RFPL4AP7	215
RFPL4B	1898
RFT1	5479
RFTN1	4769
RFTN1P1	3924
RFTN2	5776
RFWD3	6456
RFX1	5473
RFX2	9094
RFX3	11169
RFX3-DT	4113
RFX4	6686
RFX5	4555
RFX5-AS1	647
RFX6	4091
RFX7	11504
RFX8	3265
RFXANK	2503
RFXAP	2308
RGCC	1030
RGL1	5306
RGL2	4159
RGL3	4344
RGL4	4715
RGMA	13230
RGMB	6643
RGMB-AS1	2358
RGN	2811
RGP1	7126
RGPD1	7285
RGPD2	6830
RGPD3	7439
RGPD4	7212
RGPD4-AS1	2500
RGPD5	14185
RGPD6	13500
RGPD8	8609
RGR	4942
RGS1	4074
RGS10	1274
RGS11	4798
RGS12	13762
RGS13	5928
RGS14	3705
RGS16	2408
RGS17	7932
RGS17P1	553
RGS18	2801
RGS19	2028
RGS2	2088
RGS20	3205
RGS21	1794
RGS22	6294
RGS3	13152
RGS4	4729
RGS5	6624
RGS5-AS1	2633
RGS6	8948
RGS7	21651
RGS7BP	4628
RGS8	6700
RGS9	7051
RGS9BP	2453
RGSL1	9063
RHAG	2629
RHBDD1	6926
RHBDD2	2390
RHBDD3	2997
RHBDF1	4914
RHBDF1P1	1941
RHBDF2	7055
RHBDL1	1879
RHBDL2	2826
RHBDL3	5746
RHBG	3384
RHCE	2433
RHCG	2583
RHD	3313
RHEB	3533
RHEBL1	1299
RHEBP1	556
RHEBP2	600
RHEBP3	351
RHEX	1721
RHNO1	2644
RHO	2768
RHOA	4805
RHOA-IT1	517
RHOB	2367
RHOBTB1	4779
RHOBTB2	7408
RHOBTB3	8827
RHOC	4007
RHOD	1240
RHOF	6181
RHOG	1758
RHOG2P	571
RHOH	6636
RHOJ	4082
RHOQ	6424
RHOQ-AS1	1519
RHOQP1	579
RHOQP2	579
RHOQP3	621
RHOT1	6516
RHOT1P1	324
RHOT1P2	333
RHOT1P3	331
RHOT2	5160
RHOU	3965
RHOV	1650
RHOXF1	747
RHOXF1-AS1	2641
RHOXF1P1	1626
RHOXF1P2	502
RHOXF1P3	2697
RHOXF2	2848
RHOXF2B	1257
RHPN1	4184
RHPN1-AS1	1918
RHPN2	4805
RHPN2P1	2512
RIBC1	2993
RIBC2	1826
RIC1	8591
RIC3	9139
RIC3-DT	3734
RIC8A	6488
RIC8B	7769
RICTOR	13540
RIDA	1497
RIF1	18166
RIIAD1	2276
RILP	1892
RILPL1	8671
RILPL2	1752
RIMBP2	10780
RIMBP3	6105
RIMBP3B	5728
RIMBP3C	5796
RIMKLA	10638
RIMKLB	8597
RIMKLBP1	1164
RIMKLBP2	654
RIMOC1	5577
RIMS1	12948
RIMS2	13037
RIMS3	7259
RIMS4	5414
RIN1	5377
RIN2	8271
RIN3	8676
RING1	1813
RINL	4201
RINT1	3571
RIOK1	2940
RIOK2	5489
RIOK3	4856
RIOK3P1	1528
RIOX1	2462
RIOX2	6880
RIPK1	12173
RIPK2	3059
RIPK2-DT	19810
RIPK3	3229
RIPK4	4016
RIPOR1	6729
RIPOR2	9435
RIPOR3	6023
RIPOR3-AS1	964
RIPPLY1	1196
RIPPLY2	4078
RIPPLY3	2183
RIT1	4038
RIT2	2045
RITA1	2309
RLBP1	1848
RLF	6232
RLIM	10627
RLIMP1	1680
RLIMP2	1563
RLN1	1144
RLN2	1029
RLN3	1201
RMC1	3105
RMDN1	5552
RMDN2	6031
RMDN2-AS1	3282
RMDN3	5114
RMEL3	2287
RMI1	3420
RMI2	3611
RMND1	10735
RMND5A	6686
RMND5B	7704
RMRP	268
RMRPP5	267
RMST	10308
RN7SK	328
RN7SKP1	307
RN7SKP10	325
RN7SKP100	284
RN7SKP101	320
RN7SKP102	315
RN7SKP103	320
RN7SKP104	328
RN7SKP105	314
RN7SKP106	272
RN7SKP107	290
RN7SKP108	328
RN7SKP109	316
RN7SKP11	287
RN7SKP110	285
RN7SKP111	271
RN7SKP112	318
RN7SKP113	295
RN7SKP114	279
RN7SKP115	317
RN7SKP116	319
RN7SKP117	264
RN7SKP118	330
RN7SKP119	273
RN7SKP12	143
RN7SKP120	341
RN7SKP121	305
RN7SKP122	296
RN7SKP123	291
RN7SKP124	341
RN7SKP125	302
RN7SKP126	300
RN7SKP127	354
RN7SKP128	303
RN7SKP129	299
RN7SKP13	244
RN7SKP130	301
RN7SKP131	301
RN7SKP132	208
RN7SKP133	340
RN7SKP134	269
RN7SKP135	247
RN7SKP136	300
RN7SKP137	307
RN7SKP139	293
RN7SKP14	329
RN7SKP140	284
RN7SKP141	338
RN7SKP142	328
RN7SKP143	310
RN7SKP144	279
RN7SKP145	303
RN7SKP146	334
RN7SKP147	244
RN7SKP148	275
RN7SKP149	344
RN7SKP15	309
RN7SKP150	321
RN7SKP151	316
RN7SKP152	315
RN7SKP153	316
RN7SKP154	290
RN7SKP155	288
RN7SKP156	342
RN7SKP157	282
RN7SKP158	326
RN7SKP159	292
RN7SKP16	299
RN7SKP160	340
RN7SKP161	305
RN7SKP162	345
RN7SKP163	330
RN7SKP164	266
RN7SKP165	356
RN7SKP166	305
RN7SKP167	285
RN7SKP168	300
RN7SKP169	291
RN7SKP17	351
RN7SKP170	328
RN7SKP171	303
RN7SKP172	298
RN7SKP173	315
RN7SKP174	330
RN7SKP175	289
RN7SKP176	318
RN7SKP177	355
RN7SKP178	329
RN7SKP179	217
RN7SKP18	275
RN7SKP180	330
RN7SKP181	316
RN7SKP182	298
RN7SKP183	324
RN7SKP184	333
RN7SKP185	326
RN7SKP186	303
RN7SKP187	330
RN7SKP188	317
RN7SKP189	330
RN7SKP19	252
RN7SKP190	286
RN7SKP191	306
RN7SKP192	327
RN7SKP193	306
RN7SKP194	351
RN7SKP195	303
RN7SKP196	345
RN7SKP197	297
RN7SKP198	306
RN7SKP199	305
RN7SKP2	319
RN7SKP20	313
RN7SKP200	320
RN7SKP202	330
RN7SKP203	332
RN7SKP204	310
RN7SKP205	307
RN7SKP206	293
RN7SKP207	303
RN7SKP208	361
RN7SKP209	304
RN7SKP21	220
RN7SKP210	261
RN7SKP211	315
RN7SKP212	328
RN7SKP213	298
RN7SKP214	315
RN7SKP216	312
RN7SKP217	340
RN7SKP218	292
RN7SKP219	296
RN7SKP22	293
RN7SKP220	288
RN7SKP221	301
RN7SKP222	315
RN7SKP223	62
RN7SKP224	325
RN7SKP225	352
RN7SKP226	300
RN7SKP227	330
RN7SKP228	263
RN7SKP229	302
RN7SKP23	4301
RN7SKP230	335
RN7SKP231	277
RN7SKP232	290
RN7SKP233	110
RN7SKP234	224
RN7SKP235	305
RN7SKP236	284
RN7SKP237	301
RN7SKP238	249
RN7SKP239	295
RN7SKP24	284
RN7SKP240	375
RN7SKP241	291
RN7SKP242	289
RN7SKP243	309
RN7SKP244	307
RN7SKP245	320
RN7SKP246	317
RN7SKP247	308
RN7SKP248	305
RN7SKP249	355
RN7SKP25	308
RN7SKP250	321
RN7SKP251	314
RN7SKP252	327
RN7SKP253	309
RN7SKP254	310
RN7SKP255	313
RN7SKP256	314
RN7SKP257	309
RN7SKP258	304
RN7SKP259	333
RN7SKP26	293
RN7SKP260	149
RN7SKP261	278
RN7SKP262	283
RN7SKP263	309
RN7SKP264	289
RN7SKP265	223
RN7SKP266	287
RN7SKP267	285
RN7SKP268	316
RN7SKP269	319
RN7SKP27	333
RN7SKP270	312
RN7SKP271	320
RN7SKP272	232
RN7SKP273	314
RN7SKP275	301
RN7SKP276	268
RN7SKP277	283
RN7SKP278	342
RN7SKP279	298
RN7SKP28	305
RN7SKP280	304
RN7SKP281	352
RN7SKP282	299
RN7SKP283	270
RN7SKP284	343
RN7SKP285	318
RN7SKP286	299
RN7SKP287	266
RN7SKP288	268
RN7SKP289	295
RN7SKP29	272
RN7SKP290	195
RN7SKP291	327
RN7SKP292	317
RN7SKP293	296
RN7SKP294	338
RN7SKP295	153
RN7SKP296	341
RN7SKP297	282
RN7SKP298	94
RN7SKP299	301
RN7SKP3	358
RN7SKP30	334
RN7SKP31	278
RN7SKP32	303
RN7SKP33	340
RN7SKP34	244
RN7SKP35	151
RN7SKP36	312
RN7SKP37	296
RN7SKP38	309
RN7SKP39	322
RN7SKP4	322
RN7SKP40	242
RN7SKP42	300
RN7SKP43	320
RN7SKP44	316
RN7SKP45	304
RN7SKP46	234
RN7SKP47	328
RN7SKP48	328
RN7SKP49	260
RN7SKP5	272
RN7SKP50	315
RN7SKP51	304
RN7SKP52	250
RN7SKP53	315
RN7SKP54	269
RN7SKP55	307
RN7SKP56	331
RN7SKP57	293
RN7SKP58	305
RN7SKP59	314
RN7SKP6	319
RN7SKP60	239
RN7SKP61	295
RN7SKP62	329
RN7SKP63	301
RN7SKP64	328
RN7SKP65	313
RN7SKP66	231
RN7SKP67	235
RN7SKP68	307
RN7SKP69	305
RN7SKP7	285
RN7SKP70	271
RN7SKP71	318
RN7SKP72	292
RN7SKP73	292
RN7SKP74	309
RN7SKP75	296
RN7SKP76	323
RN7SKP77	353
RN7SKP78	318
RN7SKP79	336
RN7SKP8	358
RN7SKP80	283
RN7SKP81	331
RN7SKP82	223
RN7SKP83	178
RN7SKP85	318
RN7SKP86	332
RN7SKP87	301
RN7SKP88	250
RN7SKP89	242
RN7SKP9	299
RN7SKP90	335
RN7SKP91	288
RN7SKP92	244
RN7SKP93	309
RN7SKP94	284
RN7SKP95	303
RN7SKP96	297
RN7SKP97	333
RN7SKP98	156
RN7SKP99	307
RN7SL1	299
RN7SL100P	293
RN7SL101P	279
RN7SL104P	293
RN7SL105P	299
RN7SL106P	290
RN7SL107P	283
RN7SL108P	297
RN7SL110P	283
RN7SL111P	285
RN7SL113P	299
RN7SL116P	305
RN7SL117P	296
RN7SL118P	302
RN7SL11P	293
RN7SL120P	296
RN7SL121P	273
RN7SL122P	301
RN7SL123P	292
RN7SL124P	285
RN7SL125P	294
RN7SL126P	299
RN7SL127P	300
RN7SL128P	305
RN7SL12P	290
RN7SL130P	305
RN7SL131P	256
RN7SL132P	296
RN7SL134P	303
RN7SL135P	278
RN7SL138P	287
RN7SL140P	294
RN7SL141P	266
RN7SL143P	297
RN7SL144P	295
RN7SL145P	296
RN7SL146P	297
RN7SL147P	298
RN7SL148P	279
RN7SL149P	281
RN7SL14P	298
RN7SL150P	262
RN7SL151P	283
RN7SL152P	298
RN7SL153P	292
RN7SL154P	324
RN7SL155P	263
RN7SL156P	304
RN7SL159P	292
RN7SL15P	301
RN7SL160P	284
RN7SL162P	292
RN7SL163P	276
RN7SL164P	303
RN7SL165P	291
RN7SL166P	280
RN7SL167P	302
RN7SL168P	279
RN7SL169P	289
RN7SL16P	269
RN7SL170P	295
RN7SL172P	303
RN7SL173P	292
RN7SL174P	289
RN7SL176P	264
RN7SL177P	299
RN7SL178P	304
RN7SL180P	294
RN7SL181P	277
RN7SL182P	300
RN7SL183P	298
RN7SL184P	297
RN7SL185P	249
RN7SL186P	297
RN7SL187P	303
RN7SL188P	285
RN7SL189P	289
RN7SL18P	291
RN7SL190P	257
RN7SL191P	305
RN7SL192P	299
RN7SL193P	276
RN7SL196P	291
RN7SL197P	299
RN7SL198P	258
RN7SL199P	281
RN7SL19P	306
RN7SL2	300
RN7SL200P	288
RN7SL201P	296
RN7SL202P	262
RN7SL203P	296
RN7SL204P	262
RN7SL205P	284
RN7SL208P	296
RN7SL209P	276
RN7SL20P	297
RN7SL210P	288
RN7SL211P	276
RN7SL213P	317
RN7SL214P	265
RN7SL215P	298
RN7SL216P	298
RN7SL217P	286
RN7SL218P	299
RN7SL219P	296
RN7SL220P	300
RN7SL221P	281
RN7SL222P	299
RN7SL223P	294
RN7SL225P	298
RN7SL228P	303
RN7SL229P	299
RN7SL22P	269
RN7SL230P	303
RN7SL231P	272
RN7SL233P	277
RN7SL234P	295
RN7SL236P	284
RN7SL237P	287
RN7SL238P	290
RN7SL239P	300
RN7SL23P	275
RN7SL240P	286
RN7SL241P	236
RN7SL242P	297
RN7SL244P	297
RN7SL246P	296
RN7SL248P	329
RN7SL250P	258
RN7SL251P	297
RN7SL252P	297
RN7SL253P	296
RN7SL254P	284
RN7SL255P	296
RN7SL258P	300
RN7SL259P	253
RN7SL25P	260
RN7SL260P	282
RN7SL261P	282
RN7SL262P	294
RN7SL263P	290
RN7SL265P	300
RN7SL266P	289
RN7SL267P	261
RN7SL268P	298
RN7SL269P	305
RN7SL26P	307
RN7SL270P	281
RN7SL271P	295
RN7SL272P	289
RN7SL273P	299
RN7SL274P	272
RN7SL275P	335
RN7SL277P	288
RN7SL278P	296
RN7SL279P	284
RN7SL280P	288
RN7SL282P	297
RN7SL283P	303
RN7SL284P	275
RN7SL285P	264
RN7SL286P	291
RN7SL288P	291
RN7SL28P	298
RN7SL290P	300
RN7SL291P	289
RN7SL292P	266
RN7SL293P	281
RN7SL294P	295
RN7SL296P	299
RN7SL297P	293
RN7SL299P	280
RN7SL3	299
RN7SL300P	318
RN7SL301P	298
RN7SL302P	300
RN7SL303P	251
RN7SL304P	301
RN7SL305P	281
RN7SL306P	296
RN7SL307P	295
RN7SL308P	297
RN7SL309P	286
RN7SL30P	306
RN7SL310P	281
RN7SL311P	306
RN7SL313P	288
RN7SL314P	292
RN7SL316P	272
RN7SL317P	329
RN7SL318P	297
RN7SL319P	221
RN7SL320P	295
RN7SL321P	299
RN7SL322P	299
RN7SL323P	295
RN7SL325P	283
RN7SL326P	296
RN7SL327P	223
RN7SL328P	300
RN7SL329P	299
RN7SL32P	281
RN7SL330P	307
RN7SL331P	247
RN7SL332P	254
RN7SL333P	297
RN7SL334P	279
RN7SL335P	304
RN7SL336P	297
RN7SL337P	301
RN7SL338P	293
RN7SL339P	296
RN7SL33P	342
RN7SL340P	296
RN7SL341P	298
RN7SL342P	294
RN7SL343P	261
RN7SL344P	296
RN7SL346P	294
RN7SL34P	270
RN7SL350P	299
RN7SL351P	248
RN7SL352P	277
RN7SL353P	252
RN7SL354P	294
RN7SL356P	248
RN7SL357P	298
RN7SL359P	288
RN7SL35P	292
RN7SL361P	298
RN7SL362P	267
RN7SL363P	273
RN7SL364P	272
RN7SL366P	292
RN7SL368P	277
RN7SL369P	299
RN7SL36P	276
RN7SL370P	295
RN7SL371P	267
RN7SL372P	298
RN7SL375P	298
RN7SL376P	264
RN7SL377P	278
RN7SL378P	298
RN7SL379P	293
RN7SL37P	307
RN7SL380P	308
RN7SL381P	298
RN7SL382P	282
RN7SL383P	294
RN7SL384P	298
RN7SL385P	276
RN7SL386P	297
RN7SL387P	273
RN7SL388P	339
RN7SL38P	296
RN7SL390P	284
RN7SL391P	284
RN7SL392P	299
RN7SL393P	296
RN7SL394P	291
RN7SL395P	291
RN7SL396P	295
RN7SL397P	298
RN7SL398P	298
RN7SL399P	279
RN7SL39P	297
RN7SL400P	296
RN7SL401P	298
RN7SL402P	264
RN7SL403P	305
RN7SL404P	281
RN7SL405P	289
RN7SL408P	296
RN7SL40P	342
RN7SL411P	300
RN7SL413P	297
RN7SL414P	294
RN7SL415P	289
RN7SL416P	298
RN7SL417P	265
RN7SL418P	287
RN7SL419P	287
RN7SL41P	297
